type_1,type_2,buy_price,sale_price,product_id
上衣,T恤,134,138,S008688
鞋子,拖鞋,97,102,S005797
裤子,中裤,84,132,S003400
鞋子,拖鞋,90,98,S006995
上衣,羽绒服,68,78,S002786
上衣,羽绒服,193,199,S002697
上衣,T恤,71,115,S007274
鞋子,拖鞋,86,111,S003957
裤子,长裤,56,60,S004129
上衣,T恤,66,100,S008141
上衣,冲锋衣,133,149,S004290
鞋子,凉鞋,102,104,S007574
上衣,T恤,190,194,S000242
裤子,中裤,116,157,S003060
裤子,游泳裤,133,181,S000763
鞋子,拖鞋,112,149,S008803
裤子,长裤,55,92,S007107
上衣,羽绒服,144,154,S001621
鞋子,跑鞋,71,99,S002928
上衣,羽绒服,157,171,S009716
鞋子,凉鞋,167,188,S001788
鞋子,跑鞋,196,236,S001650
上衣,T恤,144,180,S007205
裤子,中裤,177,212,S002780
鞋子,跑鞋,158,174,S000331
上衣,冲锋衣,86,100,S006795
上衣,T恤,174,204,S009351
上衣,羽绒服,104,122,S001371
上衣,冲锋衣,118,160,S003331
鞋子,拖鞋,119,122,S007948
裤子,中裤,67,94,S009878
裤子,长裤,90,130,S002184
裤子,中裤,170,195,S003114
鞋子,跑鞋,53,90,S003472
上衣,T恤,58,94,S003735
鞋子,拖鞋,112,136,S007668
裤子,游泳裤,73,80,S004102
上衣,冲锋衣,140,160,S008815
上衣,羽绒服,117,156,S000829
裤子,长裤,102,108,S003651
鞋子,拖鞋,62,75,S002944
上衣,羽绒服,59,97,S008138
裤子,游泳裤,141,145,S005589
鞋子,拖鞋,78,100,S007372
上衣,T恤,91,124,S002295
上衣,T恤,91,101,S001006
鞋子,跑鞋,51,91,S005024
裤子,中裤,190,199,S006960
鞋子,拖鞋,188,190,S005294
上衣,冲锋衣,61,90,S003825
裤子,中裤,106,150,S000154
鞋子,拖鞋,139,166,S007726
鞋子,凉鞋,163,203,S000391
上衣,羽绒服,84,89,S001419
裤子,长裤,179,182,S004625
上衣,冲锋衣,69,80,S001237
鞋子,跑鞋,189,194,S006338
鞋子,拖鞋,61,101,S005264
裤子,中裤,102,107,S005617
上衣,羽绒服,84,100,S009689
裤子,中裤,113,149,S004570
裤子,长裤,126,154,S005852
鞋子,拖鞋,179,200,S007081
上衣,羽绒服,184,214,S003841
上衣,冲锋衣,85,111,S001295
上衣,羽绒服,64,69,S006495
裤子,中裤,199,220,S007037
裤子,长裤,173,217,S009680
上衣,冲锋衣,129,141,S007430
裤子,长裤,156,186,S008804
上衣,T恤,180,193,S001894
上衣,冲锋衣,181,212,S001093
裤子,中裤,128,175,S000954
裤子,中裤,126,144,S000654
裤子,长裤,134,145,S000684
裤子,长裤,138,153,S003364
上衣,冲锋衣,104,130,S007935
鞋子,跑鞋,146,161,S008656
裤子,长裤,187,195,S008460
上衣,冲锋衣,195,206,S002586
鞋子,拖鞋,74,92,S006237
上衣,冲锋衣,71,80,S001200
上衣,羽绒服,188,215,S005389
裤子,长裤,73,105,S000349
鞋子,跑鞋,52,74,S001721
裤子,中裤,115,157,S004025
裤子,中裤,138,185,S007244
鞋子,凉鞋,199,245,S005559
鞋子,拖鞋,179,205,S005411
鞋子,跑鞋,95,125,S000539
鞋子,凉鞋,150,165,S007619
鞋子,拖鞋,156,177,S004206
裤子,长裤,191,218,S001236
裤子,游泳裤,76,119,S002896
裤子,中裤,168,175,S006169
裤子,游泳裤,155,188,S004344
裤子,游泳裤,54,99,S007421
裤子,中裤,120,153,S006815
鞋子,跑鞋,137,159,S005521
鞋子,跑鞋,72,106,S007351
上衣,冲锋衣,199,207,S008082
上衣,羽绒服,110,154,S004309
上衣,T恤,152,196,S009367
上衣,羽绒服,98,101,S000031
上衣,冲锋衣,106,137,S005282
裤子,中裤,151,163,S007830
鞋子,拖鞋,144,191,S006852
鞋子,跑鞋,171,197,S007793
鞋子,凉鞋,111,142,S001124
裤子,游泳裤,67,71,S007409
上衣,冲锋衣,160,206,S009032
鞋子,凉鞋,149,196,S004304
鞋子,拖鞋,60,101,S001250
裤子,中裤,54,74,S005989
裤子,游泳裤,88,99,S004530
裤子,长裤,100,100,S001378
鞋子,拖鞋,161,187,S009951
裤子,长裤,65,77,S004507
裤子,长裤,175,200,S003713
裤子,游泳裤,183,196,S002568
裤子,长裤,82,130,S005292
上衣,T恤,163,164,S004327
裤子,游泳裤,72,87,S004397
上衣,冲锋衣,136,172,S007204
裤子,游泳裤,191,204,S003836
上衣,羽绒服,182,201,S008931
鞋子,凉鞋,164,197,S006399
鞋子,跑鞋,52,93,S001310
裤子,中裤,50,87,S002610
上衣,T恤,191,232,S000486
裤子,长裤,90,129,S001844
上衣,羽绒服,104,110,S006415
上衣,T恤,81,98,S003798
鞋子,拖鞋,63,88,S001608
裤子,游泳裤,77,107,S003708
鞋子,拖鞋,89,102,S001773
鞋子,拖鞋,94,106,S007861
鞋子,跑鞋,162,169,S009671
裤子,游泳裤,91,100,S002931
上衣,冲锋衣,98,103,S001394
上衣,羽绒服,59,98,S007038
鞋子,凉鞋,82,119,S004752
鞋子,凉鞋,162,174,S006242
裤子,中裤,106,155,S003751
裤子,游泳裤,125,149,S000910
鞋子,跑鞋,153,188,S003415
裤子,游泳裤,125,128,S008120
裤子,游泳裤,115,154,S005795
鞋子,跑鞋,124,146,S008829
鞋子,跑鞋,127,132,S007521
裤子,游泳裤,117,150,S001644
上衣,羽绒服,133,141,S006962
鞋子,跑鞋,124,125,S008678
裤子,游泳裤,185,214,S009980
上衣,羽绒服,57,61,S002430
裤子,游泳裤,147,151,S009839
鞋子,跑鞋,191,205,S005776
鞋子,跑鞋,141,156,S003191
裤子,游泳裤,184,229,S008793
上衣,羽绒服,193,237,S002306
鞋子,跑鞋,192,197,S001991
裤子,中裤,70,94,S007560
裤子,中裤,121,152,S002020
裤子,长裤,57,101,S007115
上衣,T恤,181,188,S005585
鞋子,跑鞋,155,197,S000139
裤子,游泳裤,92,101,S002677
裤子,游泳裤,134,146,S006551
鞋子,跑鞋,181,228,S001211
上衣,T恤,190,205,S009654
鞋子,凉鞋,131,138,S006770
裤子,长裤,135,157,S004585
裤子,游泳裤,166,190,S002637
上衣,T恤,148,185,S005959
上衣,冲锋衣,115,129,S005802
上衣,冲锋衣,129,158,S007411
鞋子,凉鞋,125,153,S009938
鞋子,拖鞋,146,148,S009665
裤子,长裤,146,176,S006186
上衣,冲锋衣,187,232,S001927
上衣,T恤,132,172,S006356
上衣,冲锋衣,98,105,S006258
裤子,中裤,189,193,S008231
鞋子,拖鞋,66,115,S000647
裤子,中裤,153,186,S006988
鞋子,跑鞋,94,130,S002600
裤子,中裤,130,165,S007011
裤子,长裤,115,140,S005377
鞋子,拖鞋,144,151,S005944
上衣,T恤,138,162,S004501
裤子,长裤,117,131,S007500
鞋子,凉鞋,91,111,S000666
鞋子,拖鞋,166,173,S003588
裤子,中裤,92,100,S000079
鞋子,拖鞋,53,81,S002894
鞋子,拖鞋,127,145,S005667
鞋子,凉鞋,117,164,S006446
上衣,T恤,172,215,S000347
上衣,T恤,198,242,S008800
鞋子,凉鞋,175,222,S008510
鞋子,凉鞋,118,136,S004059
鞋子,跑鞋,95,143,S004074
裤子,中裤,150,168,S002127
上衣,冲锋衣,192,210,S009635
鞋子,拖鞋,179,196,S000883
鞋子,跑鞋,119,119,S003517
裤子,长裤,100,108,S004954
鞋子,跑鞋,143,151,S003513
上衣,冲锋衣,137,139,S006114
裤子,长裤,82,120,S005407
鞋子,凉鞋,124,127,S007952
鞋子,凉鞋,125,128,S001128
鞋子,凉鞋,80,84,S002719
上衣,T恤,64,79,S008030
鞋子,凉鞋,128,177,S000118
裤子,长裤,127,142,S008581
上衣,冲锋衣,139,171,S008826
鞋子,跑鞋,175,215,S005202
鞋子,拖鞋,99,101,S003086
裤子,中裤,113,161,S006602
上衣,T恤,175,175,S008170
上衣,冲锋衣,158,178,S001670
裤子,游泳裤,81,114,S006520
鞋子,凉鞋,59,100,S004995
鞋子,跑鞋,133,137,S009556
裤子,游泳裤,55,100,S004106
裤子,长裤,123,162,S000166
鞋子,凉鞋,190,236,S005825
鞋子,拖鞋,184,220,S003645
裤子,游泳裤,102,121,S008732
上衣,羽绒服,163,171,S002192
鞋子,拖鞋,180,184,S003912
上衣,T恤,62,105,S008364
裤子,游泳裤,111,153,S006729
上衣,T恤,193,201,S006123
裤子,长裤,152,173,S009078
鞋子,凉鞋,93,119,S000701
上衣,冲锋衣,66,105,S003524
上衣,T恤,66,68,S002336
裤子,中裤,123,132,S002085
裤子,长裤,113,129,S005851
裤子,长裤,150,180,S006296
裤子,长裤,158,205,S002539
上衣,T恤,58,90,S001312
上衣,T恤,179,219,S008991
裤子,中裤,131,178,S008410
裤子,长裤,55,80,S003915
鞋子,跑鞋,69,98,S005385
鞋子,跑鞋,139,161,S002998
鞋子,跑鞋,135,140,S002274
鞋子,拖鞋,190,220,S003860
鞋子,跑鞋,172,172,S008971
裤子,长裤,102,142,S007845
鞋子,跑鞋,167,210,S003361
裤子,长裤,193,209,S004579
上衣,羽绒服,150,193,S001728
裤子,长裤,85,101,S003381
鞋子,跑鞋,156,194,S000403
裤子,长裤,90,118,S006790
裤子,中裤,138,184,S004186
上衣,羽绒服,174,208,S004232
鞋子,拖鞋,165,173,S005196
上衣,T恤,164,178,S007060
裤子,游泳裤,188,207,S006331
上衣,羽绒服,90,115,S009904
上衣,冲锋衣,186,223,S006464
上衣,冲锋衣,69,107,S002806
鞋子,跑鞋,162,210,S001768
上衣,冲锋衣,170,208,S001716
上衣,羽绒服,51,74,S002891
鞋子,拖鞋,105,137,S001202
鞋子,凉鞋,192,240,S003422
鞋子,凉鞋,177,191,S000005
裤子,长裤,104,117,S003200
上衣,T恤,192,201,S005569
裤子,长裤,169,181,S007963
鞋子,拖鞋,86,88,S009173
裤子,游泳裤,188,218,S009018
上衣,冲锋衣,140,160,S008920
上衣,羽绒服,163,167,S005498
裤子,游泳裤,139,145,S005304
鞋子,凉鞋,141,166,S002814
上衣,冲锋衣,172,196,S001467
上衣,冲锋衣,123,137,S004521
上衣,T恤,60,99,S006772
裤子,中裤,53,79,S005391
鞋子,凉鞋,159,190,S003746
裤子,长裤,84,124,S002585
裤子,游泳裤,159,181,S000394
裤子,长裤,63,98,S009103
鞋子,拖鞋,108,156,S009449
上衣,羽绒服,92,120,S005572
裤子,中裤,187,222,S009843
上衣,冲锋衣,117,149,S000195
上衣,羽绒服,62,88,S003469
鞋子,拖鞋,78,112,S002866
鞋子,拖鞋,197,236,S000869
鞋子,跑鞋,58,104,S009393
裤子,中裤,77,111,S004015
鞋子,凉鞋,152,163,S008575
上衣,T恤,83,84,S000676
鞋子,拖鞋,115,134,S005338
上衣,羽绒服,80,103,S003617
鞋子,凉鞋,77,115,S008523
上衣,羽绒服,139,181,S008232
上衣,冲锋衣,57,84,S007460
上衣,羽绒服,159,205,S008864
鞋子,凉鞋,119,122,S002909
裤子,游泳裤,66,75,S002517
上衣,冲锋衣,153,198,S006068
鞋子,拖鞋,99,116,S001121
鞋子,跑鞋,151,198,S005505
裤子,游泳裤,122,146,S002346
上衣,冲锋衣,77,102,S009794
上衣,T恤,184,227,S002472
上衣,冲锋衣,128,166,S008572
裤子,长裤,109,114,S008191
裤子,游泳裤,162,184,S006146
裤子,中裤,105,146,S002215
鞋子,拖鞋,57,100,S006925
裤子,中裤,163,163,S009423
裤子,中裤,76,88,S001322
裤子,长裤,172,195,S005544
裤子,长裤,103,128,S003322
裤子,中裤,85,108,S004709
上衣,T恤,79,98,S002592
上衣,羽绒服,97,101,S008807
裤子,中裤,166,196,S004951
上衣,T恤,109,134,S009426
鞋子,拖鞋,187,236,S003316
鞋子,跑鞋,105,149,S003188
上衣,羽绒服,71,92,S004285
裤子,游泳裤,188,231,S003438
鞋子,凉鞋,125,146,S009845
裤子,中裤,85,107,S007715
鞋子,凉鞋,100,124,S003428
裤子,长裤,68,86,S003769
鞋子,凉鞋,132,163,S000295
上衣,冲锋衣,139,152,S003431
鞋子,拖鞋,102,136,S002915
裤子,中裤,145,182,S004922
裤子,中裤,195,196,S004862
裤子,长裤,70,79,S000846
裤子,中裤,146,190,S007128
鞋子,凉鞋,176,210,S005159
裤子,长裤,195,225,S004542
裤子,游泳裤,115,130,S003011
鞋子,凉鞋,126,166,S002162
上衣,羽绒服,102,121,S001095
鞋子,凉鞋,185,215,S002263
鞋子,拖鞋,197,203,S007677
裤子,游泳裤,101,140,S006206
上衣,冲锋衣,176,190,S003149
裤子,长裤,54,60,S003253
上衣,冲锋衣,70,115,S003644
裤子,中裤,68,82,S003791
鞋子,凉鞋,187,187,S000940
鞋子,凉鞋,167,172,S002176
鞋子,凉鞋,95,140,S000457
裤子,长裤,74,90,S006809
上衣,冲锋衣,91,135,S002661
裤子,长裤,122,130,S007283
鞋子,凉鞋,123,169,S008275
鞋子,跑鞋,85,122,S006648
上衣,冲锋衣,129,163,S006718
裤子,中裤,146,148,S006500
上衣,羽绒服,168,191,S004841
裤子,中裤,78,125,S003398
鞋子,凉鞋,82,110,S009368
上衣,冲锋衣,157,181,S009348
鞋子,跑鞋,183,186,S007360
裤子,中裤,161,204,S000255
裤子,长裤,104,137,S002822
鞋子,凉鞋,176,179,S008878
鞋子,凉鞋,185,221,S008928
裤子,中裤,74,110,S008645
鞋子,拖鞋,122,136,S007294
鞋子,凉鞋,152,163,S006065
裤子,游泳裤,119,166,S009733
裤子,游泳裤,96,96,S000609
裤子,游泳裤,57,88,S002455
上衣,T恤,159,195,S004827
裤子,长裤,177,200,S008119
上衣,冲锋衣,131,139,S003913
裤子,游泳裤,196,217,S004718
裤子,游泳裤,64,65,S004105
鞋子,跑鞋,188,229,S008635
鞋子,拖鞋,54,68,S006461
上衣,T恤,146,157,S004200
鞋子,跑鞋,109,137,S003514
裤子,长裤,168,172,S008058
裤子,游泳裤,106,136,S002126
上衣,羽绒服,138,185,S005975
裤子,中裤,105,141,S001694
上衣,T恤,125,149,S008260
裤子,长裤,61,94,S003108
上衣,冲锋衣,171,205,S001343
鞋子,跑鞋,137,167,S006825
鞋子,跑鞋,92,100,S002597
上衣,羽绒服,130,136,S007375
裤子,中裤,89,131,S006676
鞋子,拖鞋,197,225,S002758
上衣,T恤,194,208,S001609
上衣,羽绒服,133,168,S005371
上衣,冲锋衣,68,104,S003608
上衣,T恤,151,165,S006075
鞋子,凉鞋,179,223,S006157
上衣,T恤,68,79,S007164
鞋子,跑鞋,119,128,S001172
裤子,游泳裤,180,227,S000700
鞋子,跑鞋,78,99,S008957
鞋子,跑鞋,110,134,S006361
裤子,游泳裤,182,219,S000165
鞋子,凉鞋,137,137,S000050
裤子,游泳裤,122,161,S005692
裤子,长裤,155,185,S002880
上衣,羽绒服,192,233,S004960
上衣,羽绒服,176,183,S001624
裤子,中裤,150,198,S000886
鞋子,拖鞋,104,147,S006013
鞋子,凉鞋,125,165,S003229
鞋子,凉鞋,119,168,S003329
裤子,长裤,76,119,S000257
上衣,羽绒服,198,202,S000538
上衣,T恤,197,232,S004350
裤子,中裤,191,202,S000965
裤子,长裤,124,140,S003393
裤子,长裤,125,145,S008555
裤子,中裤,52,96,S008104
上衣,冲锋衣,100,129,S000414
鞋子,拖鞋,156,198,S006442
鞋子,拖鞋,151,200,S002512
鞋子,拖鞋,144,160,S005033
裤子,中裤,85,104,S007840
鞋子,跑鞋,127,171,S008219
裤子,中裤,53,56,S005842
鞋子,凉鞋,171,207,S008099
鞋子,跑鞋,147,179,S000180
鞋子,跑鞋,142,144,S006070
上衣,冲锋衣,109,140,S008106
鞋子,凉鞋,166,209,S005140
上衣,冲锋衣,199,233,S007584
上衣,羽绒服,74,85,S008152
鞋子,跑鞋,56,73,S007103
鞋子,拖鞋,70,102,S004061
上衣,冲锋衣,160,194,S008761
上衣,冲锋衣,129,176,S007185
上衣,羽绒服,51,87,S006303
裤子,游泳裤,74,117,S005577
鞋子,拖鞋,55,71,S009511
上衣,羽绒服,183,206,S008052
鞋子,跑鞋,87,132,S007669
鞋子,拖鞋,158,177,S004115
鞋子,跑鞋,93,115,S007600
鞋子,凉鞋,113,151,S003611
裤子,中裤,66,92,S001999
上衣,冲锋衣,51,80,S009786
上衣,冲锋衣,73,106,S008811
鞋子,凉鞋,189,210,S000607
上衣,羽绒服,157,188,S000140
上衣,羽绒服,172,175,S005831
裤子,游泳裤,147,183,S000817
裤子,游泳裤,120,169,S004744
鞋子,拖鞋,196,219,S002460
裤子,游泳裤,173,197,S000419
裤子,中裤,145,190,S002564
鞋子,凉鞋,120,126,S001337
上衣,羽绒服,169,175,S006054
鞋子,拖鞋,111,118,S008665
裤子,中裤,68,72,S006617
鞋子,凉鞋,70,74,S005068
鞋子,凉鞋,135,149,S006965
裤子,中裤,146,147,S000281
上衣,冲锋衣,161,209,S000958
鞋子,拖鞋,70,95,S000190
裤子,长裤,198,218,S002646
鞋子,凉鞋,181,185,S005949
上衣,冲锋衣,112,129,S009760
裤子,长裤,182,204,S001709
上衣,T恤,80,90,S000071
鞋子,凉鞋,132,166,S004811
上衣,羽绒服,56,61,S008828
上衣,T恤,175,191,S006839
鞋子,拖鞋,198,226,S000750
上衣,T恤,82,82,S003625
裤子,中裤,74,90,S001455
上衣,冲锋衣,120,156,S006328
裤子,长裤,181,225,S003667
裤子,游泳裤,127,157,S005139
鞋子,拖鞋,185,191,S007837
裤子,长裤,117,153,S007378
鞋子,凉鞋,129,171,S006921
裤子,中裤,182,207,S009800
上衣,T恤,82,83,S000238
上衣,冲锋衣,115,115,S009546
上衣,羽绒服,189,235,S000278
裤子,中裤,156,162,S005483
鞋子,拖鞋,72,119,S000039
裤子,长裤,175,216,S006302
上衣,冲锋衣,132,139,S002852
鞋子,凉鞋,77,124,S006969
裤子,长裤,104,124,S006451
上衣,羽绒服,110,114,S004301
上衣,T恤,133,148,S005511
鞋子,凉鞋,156,205,S002675
上衣,T恤,92,124,S007588
鞋子,跑鞋,50,83,S007477
鞋子,凉鞋,171,193,S006174
裤子,中裤,178,204,S003947
裤子,游泳裤,67,100,S000504
上衣,T恤,57,81,S006726
上衣,冲锋衣,162,205,S009461
鞋子,跑鞋,139,139,S005087
上衣,冲锋衣,154,172,S002839
裤子,中裤,168,176,S004864
上衣,羽绒服,55,71,S007537
上衣,T恤,182,198,S003201
上衣,T恤,122,148,S009653
上衣,T恤,56,89,S009549
上衣,冲锋衣,182,208,S001887
鞋子,凉鞋,108,128,S004937
上衣,冲锋衣,69,96,S008415
上衣,T恤,65,76,S006197
鞋子,凉鞋,97,115,S003283
裤子,游泳裤,138,152,S007119
裤子,中裤,128,161,S005531
上衣,羽绒服,60,83,S008078
鞋子,跑鞋,57,58,S003087
鞋子,拖鞋,53,91,S002843
上衣,T恤,122,162,S005716
鞋子,跑鞋,71,78,S004021
裤子,长裤,70,82,S008292
鞋子,拖鞋,97,97,S008136
上衣,冲锋衣,184,215,S009344
裤子,长裤,80,110,S001855
鞋子,凉鞋,90,97,S004287
上衣,冲锋衣,81,125,S001681
鞋子,拖鞋,51,86,S000960
鞋子,跑鞋,170,212,S002213
上衣,冲锋衣,120,166,S000984
裤子,长裤,161,185,S007505
上衣,羽绒服,198,222,S007326
裤子,中裤,80,110,S006224
鞋子,跑鞋,106,152,S005342
鞋子,凉鞋,127,161,S000327
裤子,长裤,157,193,S000843
鞋子,凉鞋,106,136,S002376
裤子,长裤,147,188,S005871
裤子,游泳裤,51,61,S007803
上衣,羽绒服,84,88,S003466
上衣,冲锋衣,196,217,S000143
鞋子,拖鞋,171,213,S004532
鞋子,跑鞋,65,70,S004977
裤子,长裤,180,216,S005101
裤子,中裤,105,108,S003314
上衣,羽绒服,107,124,S008752
裤子,游泳裤,155,195,S001113
裤子,中裤,69,118,S008827
裤子,长裤,65,77,S002485
裤子,长裤,116,132,S003117
上衣,T恤,198,238,S000816
裤子,中裤,104,151,S005541
鞋子,跑鞋,134,174,S001238
裤子,长裤,182,214,S004714
裤子,长裤,193,205,S000931
裤子,游泳裤,82,85,S009787
上衣,羽绒服,124,126,S009959
鞋子,跑鞋,77,112,S004208
鞋子,拖鞋,119,133,S005242
裤子,长裤,181,216,S007826
上衣,羽绒服,56,74,S007126
上衣,冲锋衣,76,119,S001614
裤子,游泳裤,94,104,S002420
上衣,冲锋衣,158,194,S008298
上衣,T恤,173,201,S006503
裤子,长裤,159,200,S006096
裤子,长裤,116,142,S004392
鞋子,凉鞋,144,154,S006789
鞋子,凉鞋,116,165,S005189
鞋子,跑鞋,173,182,S005925
上衣,羽绒服,107,121,S001438
鞋子,跑鞋,197,215,S002477
鞋子,凉鞋,188,225,S009509
鞋子,拖鞋,186,231,S001874
上衣,冲锋衣,199,226,S007432
裤子,长裤,113,113,S000894
上衣,T恤,199,210,S003326
上衣,冲锋衣,194,210,S000098
裤子,中裤,124,171,S005435
上衣,T恤,152,172,S004041
鞋子,拖鞋,75,107,S006159
上衣,冲锋衣,55,61,S002673
鞋子,凉鞋,138,171,S000877
鞋子,跑鞋,156,176,S001684
裤子,长裤,171,195,S008532
裤子,中裤,183,190,S006895
上衣,冲锋衣,70,81,S000119
裤子,游泳裤,162,175,S000938
裤子,游泳裤,96,144,S003248
上衣,羽绒服,147,179,S004213
裤子,长裤,199,242,S000291
鞋子,拖鞋,182,200,S002193
裤子,游泳裤,106,132,S003554
上衣,冲锋衣,115,129,S003584
鞋子,凉鞋,139,184,S004130
鞋子,跑鞋,154,198,S007601
鞋子,凉鞋,50,92,S003408
上衣,羽绒服,79,83,S006034
裤子,长裤,77,80,S002401
上衣,冲锋衣,124,154,S003595
鞋子,跑鞋,153,197,S000568
鞋子,跑鞋,149,178,S007266
鞋子,跑鞋,196,202,S006866
裤子,游泳裤,117,124,S001513
鞋子,凉鞋,153,154,S000256
鞋子,拖鞋,88,97,S006724
鞋子,拖鞋,55,65,S000805
上衣,冲锋衣,88,113,S004432
裤子,游泳裤,129,144,S002755
上衣,冲锋衣,127,154,S008584
上衣,T恤,123,131,S005280
裤子,中裤,144,157,S002829
裤子,长裤,160,195,S009178
鞋子,跑鞋,165,207,S003901
鞋子,跑鞋,148,181,S004375
裤子,中裤,89,127,S007445
鞋子,拖鞋,71,103,S006097
上衣,T恤,157,199,S008767
上衣,冲锋衣,94,140,S008661
鞋子,跑鞋,149,171,S006184
裤子,长裤,144,159,S004796
鞋子,拖鞋,184,233,S004394
裤子,长裤,128,159,S005366
上衣,T恤,170,200,S009146
裤子,中裤,70,100,S001072
鞋子,凉鞋,167,185,S003660
鞋子,拖鞋,77,86,S007663
鞋子,凉鞋,99,138,S005874
上衣,T恤,147,175,S000021
鞋子,凉鞋,56,88,S008421
上衣,羽绒服,50,75,S009365
鞋子,凉鞋,104,114,S000321
鞋子,拖鞋,89,129,S002788
上衣,羽绒服,157,176,S004122
上衣,羽绒服,52,72,S008304
鞋子,跑鞋,112,139,S005848
裤子,中裤,191,223,S000809
裤子,中裤,84,99,S009784
鞋子,拖鞋,167,199,S008870
裤子,中裤,187,203,S008148
上衣,T恤,61,75,S006104
鞋子,凉鞋,71,98,S003782
裤子,中裤,112,155,S007594
裤子,长裤,112,157,S007881
